   0.00000 	  576.96310 	  946.49540 	  597.59720 	  373.81270 	  559.76730 	  709.02150 	 1208.32800 	  603.64770 	  695.20800 	  680.70900 	 1936.57200 	  332.46440 	  592.56790 	  908.77150 	  426.18770 	  756.19870 	  672.59060 	 1590.22400 	  527.30080 	  483.46730 	 2140.97800 	 2184.40200 	  408.16480 	  540.73880 	 
 576.96310 	    0.00000 	  369.53270 	  613.03860 	  429.10790 	  312.88310 	 1196.48900 	 1502.14000 	  405.89750 	 1241.96100 	  960.34590 	 2318.07600 	  786.59590 	  949.56690 	  938.74610 	  999.50050 	  179.24260 	   96.27440 	 1999.58400 	  210.76560 	  736.37550 	 2456.26300 	 2339.50900 	  844.16630 	   36.49470 	 
 946.49540 	  369.53270 	    0.00000 	  858.33080 	  749.60180 	  556.07060 	 1541.27300 	 1764.79100 	  621.33060 	 1603.16500 	 1250.96200 	 2600.07800 	 1137.33500 	 1266.85100 	 1124.77800 	 1368.26700 	  190.31570 	  274.31050 	 2299.42900 	  494.22240 	 1043.48400 	 2703.40200 	 2503.82800 	 1188.54900 	  405.78860 	 
 597.59720 	  613.03860 	  858.33080 	    0.00000 	  255.03030 	  311.30710 	  790.12130 	  907.43310 	  237.07030 	  932.21730 	  406.33860 	 1741.87300 	  485.55640 	 1186.85800 	  345.87380 	  830.36350 	  720.46870 	  675.34370 	 1447.10400 	  403.86570 	  255.88230 	 1853.61700 	 1733.13200 	 1005.76100 	  592.02780 	 
 373.81270 	  429.10790 	  749.60180 	  255.03030 	    0.00000 	  225.89540 	  794.17260 	 1080.37400 	  238.94400 	  879.56470 	  533.15600 	 1889.52800 	  402.32910 	  947.31880 	  598.54100 	  700.43680 	  578.32860 	  512.39650 	 1570.72500 	  255.65510 	  307.32890 	 2036.12800 	 1967.25600 	  775.23900 	  399.22530 	 
 559.76730 	  312.88310 	  556.07060 	  311.30710 	  225.89540 	    0.00000 	 1009.68900 	 1216.86800 	   94.25880 	 1104.57400 	  694.91530 	 2047.12200 	  627.11500 	 1084.50000 	  626.15480 	  922.31810 	  409.35420 	  365.68530 	 1743.43200 	  104.64780 	  491.11250 	 2164.85500 	 2027.31900 	  933.19600 	  298.84860 	 
 709.02150 	 1196.48900 	 1541.27300 	  790.12130 	  794.17260 	 1009.68900 	    0.00000 	  663.87620 	  982.73780 	  221.42200 	  447.80440 	 1249.76300 	  411.11330 	 1097.60800 	  851.82280 	  423.70530 	 1362.87400 	 1288.96600 	  895.09080 	 1049.26600 	  537.62060 	 1493.84300 	 1686.67500 	  912.21040 	 1161.67600 	 
1208.32800 	 1502.14000 	 1764.79100 	  907.43310 	 1080.37400 	 1216.86800 	  663.87620 	    0.00000 	 1143.79100 	  874.51810 	  551.62990 	  841.62400 	  880.07280 	 1714.65100 	  694.00880 	 1066.56300 	 1625.87000 	 1574.82200 	  593.42160 	 1301.51100 	  780.95120 	  955.80200 	 1024.56600 	 1519.17400 	 1475.47900 	 
 603.64770 	  405.89750 	  621.33060 	  237.07030 	  238.94400 	   94.25880 	  982.73780 	 1143.79100 	    0.00000 	 1094.90600 	  636.90450 	 1978.94300 	  620.48800 	 1151.86800 	  535.02440 	  936.25020 	  489.56450 	  453.25830 	 1682.48900 	  198.90580 	  450.25850 	 2086.84500 	 1936.30400 	  992.33790 	  392.90450 	 
 695.20800 	 1241.96100 	 1603.16500 	  932.21730 	  879.56470 	 1104.57400 	  221.42200 	  874.51810 	 1094.90600 	    0.00000 	  642.20920 	 1375.63500 	  477.45900 	  963.72020 	 1046.11900 	  305.31320 	 1417.07200 	 1337.64800 	 1017.33200 	 1125.04100 	  677.06080 	 1649.61900 	 1891.16600 	  795.21360 	 1205.74700 	 
