   0.00000 	  731.55358 	  657.44608 	  718.28413 	  530.49114 	  749.35644 	  847.60162 	 1220.31454 	  701.28176 	  422.79746 	  390.19262 	 1571.55200 	  201.97848 	  886.27502 	  471.08070 	  313.22041 	  906.04845 	  916.92753 	 1350.43002 	  339.31882 	  329.79709 	 1823.79270 	 1643.19639 	  310.06439 	  617.02645 	 
 578.53588 	    0.00000 	  347.39645 	  361.89989 	  391.56926 	  381.92183 	  985.96389 	 1561.89822 	  302.49356 	 1105.14454 	  755.42858 	 2741.70463 	  709.45069 	 1378.83958 	 1087.25859 	  601.80658 	  256.52999 	   84.14921 	 2410.35138 	  277.76217 	  373.44265 	 1813.10659 	 1278.99886 	  626.85544 	   43.59038 	 
 770.04874 	  364.53696 	    0.00000 	  731.30694 	  711.43509 	  778.35175 	 2305.71707 	 2428.92374 	  861.51451 	 1078.41055 	 1051.90731 	 2779.75996 	  841.75303 	 1221.64445 	 1631.34476 	 1956.56518 	  243.37785 	  345.25066 	 1768.61505 	  540.00417 	 1288.07507 	 2488.20615 	 2134.65778 	  877.43991 	  354.12781 	 
 888.47387 	  458.04115 	  744.40797 	    0.00000 	  321.21672 	  332.17115 	  420.22079 	  610.58614 	  142.44076 	  684.04761 	  540.57403 	 1650.81801 	  357.24619 	 1434.66985 	  188.21830 	 1022.60044 	  912.76302 	  373.89530 	 1096.11598 	  535.79002 	  273.28466 	 1561.13288 	 1001.74276 	 1232.89096 	  312.49566 	 
 483.08985 	  338.08150 	  856.80620 	  140.02568 	    0.00000 	  151.35778 	 1030.16894 	 1176.55124 	  218.90931 	 1118.56547 	  342.10133 	 1788.06248 	  532.12407 	  976.15166 	  794.38828 	  589.89507 	  428.20545 	  397.86327 	  978.37443 	  189.55290 	  393.15987 	 2328.90561 	 2312.46472 	  456.74211 	  477.74937 	 
 770.50850 	  395.84788 	  427.63479 	  259.60245 	  176.38173 	    0.00000 	 1092.53160 	  742.42551 	  103.89928 	 1607.05227 	  852.01084 	 2693.40726 	  496.72085 	 1448.05881 	  866.56554 	  674.94456 	  466.66854 	  459.38254 	 2580.71263 	  138.74479 	  471.32961 	 1324.63465 	 2883.74513 	  474.21989 	  302.52555 	 
 528.63981 	  663.31787 	 1147.83841 	  792.64392 	  920.57783 	  621.49630 	    0.00000 	  736.94349 	 1260.79939 	  245.34955 	  534.64163 	  644.44477 	  366.20118 	  981.59068 	  784.46248 	  393.88366 	 1100.66762 	 1743.82232 	  921.80575 	 1183.04597 	  728.73455 	 1021.11298 	 1782.09380 	  506.71294 	 1530.50240 	 
1129.83237 	 1344.68070 	 2115.74093 	  596.75386 	 1275.92569 	  732.23126 	  549.44334 	    0.00000 	 1380.96317 	  818.65142 	  350.99788 	  669.15729 	 1160.10283 	 1042.56203 	  691.75015 	 1298.68886 	 1562.29212 	 1624.85093 	  720.37383 	  705.97819 	 1094.30446 	  949.25388 	 1491.04279 	 1053.34901 	  833.47904 	 
 528.25079 	  309.96433 	  540.49857 	  211.18740 	  281.98636 	   90.54427 	  947.13432 	 1693.56504 	    0.00000 	 1113.62119 	  468.81712 	 1572.17490 	  773.09819 	 1458.69908 	  624.97430 	 1070.00934 	  502.83306 	  401.80624 	 2491.83678 	  218.78038 	  293.09279 	 2651.12946 	 2553.30524 	  850.88355 	  434.55629 	 
 743.50509 	 1683.81771 	 2156.20647 	 1179.70280 	  893.05906 	 1491.01012 	  309.01531 	  597.69304 	 1064.97890 	    0.00000 	  848.12699 	 1441.52559 	  298.78888 	 1126.47306 	 1311.82541 	  346.76393 	 2072.34635 	 1789.13517 	  664.95059 	 1115.72428 	  843.19100 	 1375.27951 	 1652.43008 	 1021.25873 	 1750.67539 	 
