   0.00000 	  170.76772 	  859.45159 	 1194.29393 	  729.90706 	  387.40596 	  500.51174 	  570.62898 	 1010.57076 	  974.05780 	  734.43446 	  578.88239 	 1076.88069 	  563.95427 	  474.66628 	  432.61397 	  736.90524 	  582.23784 	  472.55725 	  892.69154 	  610.87941 	 1152.29725 	  536.75700 	  899.71139 	 1176.34609 	  706.27679 	  123.78317 	  869.15639 	  687.77374 	  987.52798 	  256.56043 	  512.95748 	   80.98877 	 1267.65561 	  999.94034 	  744.29191 	  977.00056 	  481.21224 	 1095.87860 	  252.24727 	 1201.06664 	  179.68019 	  636.06606 	  511.94249 	  448.77014 	  133.67932 	  615.14098 	 1121.22112 	 1071.16893 	  164.06993 	  233.78119 	  726.81038 	  981.86848 	  713.85279 	  695.13658 	  716.99699 	 1286.80911 	  622.41224 	  735.43218 	  536.98270 	 1152.40833 	  524.45387 	  250.40725 	  590.43071 	 1153.95479 	  594.54124 	  856.10102 	  248.99688 	  644.88908 	  272.16520 	  593.56297 	  788.24792 	  935.55855 	  425.94313 	  818.20021 	 1160.15066 	  651.90107 	  941.63811 	  207.10847 	   51.99375 	  754.84285 	 
 216.37546 	    0.00000 	 1195.28298 	  410.33346 	  790.58207 	  559.90928 	 1307.18339 	  853.66417 	 1381.22613 	  734.68755 	  657.04183 	  293.69979 	  271.33304 	 1252.23185 	 1419.17546 	 1434.97731 	 1220.72810 	  421.50400 	  497.84139 	  638.26652 	  197.13696 	 1401.93308 	  254.78836 	  406.07936 	  707.80564 	 1412.40943 	  200.73764 	 1064.04123 	  956.90338 	  927.54738 	  231.03469 	 1171.65696 	  394.35375 	 1548.46765 	  804.64461 	 1007.97600 	  864.08536 	  283.36629 	 1492.53870 	  308.68957 	  999.93410 	  806.13066 	 1348.10329 	   95.90354 	 1052.68203 	  106.59935 	  198.00703 	 1306.27245 	  628.44772 	  343.41428 	  626.72690 	 1057.67834 	 1122.27743 	  532.50787 	  721.95155 	  517.02730 	 1179.98932 	  615.41385 	 1590.87669 	  423.35490 	  884.70757 	  530.67929 	   94.15195 	  694.13614 	  308.06998 	  346.68263 	 1448.61911 	  718.30121 	  600.88933 	  795.66171 	  848.67688 	  167.12701 	  319.00475 	  633.72786 	  821.25101 	  729.08312 	 1469.47355 	 1070.82689 	  260.56176 	  234.75015 	 1387.92726 	 
 534.42465 	 1170.58961 	    0.00000 	 1905.63734 	  840.05323 	  154.82316 	  367.04776 	 1830.22180 	  261.78873 	  325.92448 	  172.74307 	 1155.54582 	 1493.40767 	  478.53953 	  242.90479 	  359.40318 	  457.92323 	  319.10662 	  413.79931 	  264.40093 	  746.93362 	  768.49665 	 1374.04124 	 1124.28740 	  810.65479 	  123.30719 	  915.25842 	 1068.89030 	 1090.09508 	  954.85099 	  800.40169 	  137.97820 	  536.23782 	  581.47747 	  178.57022 	 1456.19606 	  468.03621 	  379.25446 	  424.55300 	  526.63724 	  389.58819 	  217.16043 	   57.15676 	  799.09092 	  324.74759 	 1077.41991 	 1542.54987 	  481.77956 	 1644.43142 	  232.31207 	  494.03066 	 1039.63549 	  916.08361 	  262.24545 	  659.80701 	 1367.92577 	  498.27652 	  725.63141 	  794.20454 	  595.06273 	 1118.85853 	 1432.92716 	 1198.04664 	  115.88042 	 1552.08117 	  418.12867 	  574.13144 	  456.53627 	  516.37889 	  309.87629 	  325.63985 	 1073.36290 	  945.30369 	  751.87365 	 1539.73647 	  839.26669 	  213.39171 	  548.65172 	 1023.55439 	  789.41573 	  356.11203 	 
1085.44519 	  385.63191 	 1728.49499 	    0.00000 	 1007.49320 	  607.71994 	 1766.50891 	  215.68770 	 1169.29624 	 1573.58974 	  727.50116 	  311.59947 	  331.71759 	 1221.18891 	 1342.69487 	 1201.04093 	 1807.64343 	  995.83252 	  908.27439 	 1988.00526 	  226.28742 	 1658.84879 	  338.92492 	  203.97627 	  246.15075 	  826.70473 	  726.90059 	  610.00014 	  387.05744 	  517.40494 	  553.55994 	 1771.46771 	  740.02479 	 1679.59175 	 1941.29523 	  302.28034 	 1465.23674 	  505.95704 	 1016.10378 	 1296.93309 	  738.28520 	  651.97973 	 1625.05436 	  629.55538 	  979.81152 	  627.14764 	  280.04496 	 1505.91460 	  314.54863 	 1213.79652 	  801.06084 	  432.49821 	  286.54581 	  814.93468 	  452.74975 	  218.00592 	  989.49599 	  327.70697 	 1523.44961 	  787.82448 	  573.51979 	  440.45488 	  462.77347 	  991.36743 	  193.43435 	  430.91545 	 1700.67568 	  996.07761 	  343.11777 	  645.01054 	 1401.55388 	  528.53691 	  527.20656 	 1473.56300 	  299.71954 	  114.33487 	 1186.73439 	  848.28483 	 1088.30524 	  706.45465 	  809.56051 	 
 721.00939 	  581.88694 	  531.14776 	  794.62298 	    0.00000 	  258.38273 	  584.86133 	  487.98961 	  630.85435 	  633.57281 	  545.74072 	  462.93432 	 1157.78888 	  219.83290 	  948.39338 	  591.01867 	  921.14397 	  265.89585 	  133.55143 	  598.74950 	  383.07410 	  746.52775 	  524.41664 	  337.85218 	  709.38006 	  688.42925 	  340.47033 	  175.54775 	  499.07694 	 1567.08666 	  989.93788 	  910.45004 	  773.23596 	  489.59730 	  622.71015 	  952.78287 	  223.55195 	  460.60449 	  636.03801 	  332.71872 	  600.26023 	  330.84520 	  830.31043 	  597.84646 	 1258.82762 	  697.38497 	  518.49242 	  662.76624 	 1033.11198 	  368.52463 	  635.27593 	  221.76468 	  334.80199 	  678.14169 	  149.15937 	 1305.79545 	  346.81526 	  162.30782 	  418.42995 	  100.45345 	  604.59932 	  670.60933 	  826.47190 	  415.72296 	 1027.85473 	  190.93820 	  723.44724 	  413.07552 	  440.60877 	  383.80909 	  196.69221 	  826.58033 	  995.89430 	  259.55519 	  726.69586 	  883.36768 	  856.88486 	  413.50974 	  665.51718 	  791.64017 	  602.40275 	 
 644.19909 	  398.42330 	  359.09257 	 1454.75294 	  435.58969 	    0.00000 	  762.79214 	 1281.47892 	  899.83771 	  418.43600 	  331.17961 	 1242.67150 	 1298.61061 	   97.96988 	  393.87464 	  510.97062 	  412.18149 	  104.44924 	  294.09083 	  611.65253 	  987.37792 	  998.15441 	  746.77604 	  369.61876 	  485.99480 	  297.06376 	  355.26960 	  321.92321 	  665.62380 	  686.88237 	  515.45653 	  401.61121 	  618.38422 	  556.06675 	  568.94269 	  648.54688 	  303.80507 	  369.31111 	  689.65813 	  188.63650 	  300.86208 	  296.41919 	  160.12889 	  411.61105 	  412.48779 	  411.22289 	  886.41543 	  573.19710 	  946.36920 	  311.91751 	  271.65471 	  687.35078 	  897.71721 	  207.93177 	  254.43682 	 1001.10395 	  311.23892 	  376.00699 	  742.05675 	  482.74971 	  479.30493 	 1184.69431 	 1006.60386 	  474.18575 	 1402.57044 	  233.94576 	  323.42350 	  288.91814 	  760.61052 	  194.57851 	   65.33581 	  961.74480 	 1044.96885 	  333.73205 	 1528.19005 	  743.06402 	  377.42948 	  246.22468 	  577.85275 	  704.22609 	  295.05767 	 
 825.51222 	  838.36514 	  326.18611 	 1545.61751 	  869.53125 	  464.54746 	    0.00000 	  914.09668 	  244.85249 	  577.38749 	  654.27314 	 1186.77262 	 1882.89827 	  740.98950 	  132.01885 	  620.92001 	  390.19832 	  594.64505 	  791.51912 	  127.75875 	 1599.79798 	  981.54597 	  970.16232 	 1451.76724 	  986.15232 	  435.14390 	  604.72827 	  927.04338 	 1243.53300 	 1048.21034 	  630.72230 	  181.13364 	  719.22526 	  836.93581 	  239.16887 	 1095.21805 	  834.48290 	  540.29088 	  466.12638 	  605.23340 	  462.31509 	  454.77019 	  238.05951 	  939.47445 	  534.84108 	  631.47235 	 1297.60956 	  156.78802 	 1480.65212 	  771.63204 	  658.91802 	 1171.74772 	  680.57957 	  288.45938 	  808.84652 	  995.98415 	  647.29338 	  715.65263 	  721.80518 	 1231.29890 	 1294.47948 	 1546.22671 	  765.75646 	  211.61325 	 1442.89794 	  552.48143 	  684.09763 	  566.70935 	 1649.58480 	  460.46747 	  912.87762 	  802.28446 	 1565.25002 	 1117.25977 	 2070.01707 	 2222.26559 	  769.30791 	  739.60279 	  549.10754 	  934.99035 	  633.50234 	 
1239.75418 	  899.15491 	 1529.26051 	  213.04361 	  896.79393 	 1271.11046 	 2063.40955 	    0.00000 	 1485.10068 	 1762.75730 	 1505.28086 	  223.05607 	  395.09627 	  774.69250 	 2027.36212 	 1180.58281 	 1736.71988 	  640.38661 	 1021.69744 	 1722.85892 	  295.05318 	 2204.84031 	  573.79903 	  516.81401 	  331.69350 	 1387.96582 	  496.82473 	  337.17884 	  286.80914 	  439.28663 	 1108.34158 	 1114.75583 	 1094.58663 	  855.53658 	 1132.55198 	  153.08090 	  678.08162 	 1211.18475 	 1643.34584 	 1312.29439 	 1117.09047 	  724.60692 	 1182.18129 	  587.20077 	 1665.30827 	  811.40417 	  386.03636 	  958.86220 	  628.29648 	 1160.38158 	 1299.24655 	  362.04473 	  189.15660 	 1082.00142 	  842.40070 	  713.78821 	  458.23441 	  636.28780 	 1476.97258 	  681.09939 	  242.00773 	  326.95502 	  981.90468 	  854.08549 	  569.48846 	  747.06633 	  688.65937 	  926.46013 	  215.97263 	 1687.86267 	  836.39257 	  652.93294 	  684.03578 	  919.19262 	   78.42647 	  412.84167 	  883.77387 	 1370.88846 	 1341.72673 	  783.24721 	  911.65171 	 
 706.91540 	  925.73954 	  451.92194 	 2119.33999 	  592.94942 	  419.11205 	  316.99112 	 1437.15813 	    0.00000 	  421.53275 	  289.10014 	 1345.42787 	 1627.27905 	  476.09447 	  232.21330 	  399.98445 	  507.78299 	  640.46276 	 1048.97002 	  109.78689 	 1038.52992 	  463.31225 	  822.85006 	 1566.09607 	 1818.62951 	  417.32413 	  852.36388 	  930.20091 	 1478.04041 	 1375.09043 	  936.66135 	  149.86045 	  771.50600 	  734.32474 	  139.69782 	 1963.38386 	 1259.12441 	  496.00238 	  897.96292 	  723.21052 	  680.73802 	  411.60989 	  617.04833 	  846.66781 	  122.79474 	 1058.79099 	  830.14446 	  121.47597 	  953.21199 	  682.31192 	 1148.73318 	  973.75427 	 1768.60395 	  641.09654 	 1072.82010 	 1899.71284 	 1460.50706 	 1046.07755 	  626.03313 	 1040.79602 	 1956.61956 	 1813.34354 	 1772.97020 	  385.43116 	 2530.65377 	 1178.61970 	 1170.04937 	 1002.55910 	 1741.21931 	  852.51121 	  731.55519 	 1528.30660 	 1912.27920 	  582.69717 	 2279.14116 	 2613.92491 	  618.51898 	 1042.94656 	 1559.28999 	 1468.20503 	  717.41883 	 
 540.04139 	 1801.52143 	  265.58995 	 1814.45622 	 1017.84312 	  530.99618 	  602.30439 	 1440.69207 	  295.97160 	    0.00000 	  136.28511 	 1186.39031 	 1200.09791 	  574.53274 	  286.15273 	  203.46383 	  118.29509 	  750.06461 	 1033.17415 	  424.49898 	 1133.40238 	  533.00891 	  937.17082 	 1062.48535 	 1145.39232 	  197.30255 	  630.47361 	 1131.32169 	 1735.68118 	 2215.52151 	 1530.57914 	  211.73587 	  647.10738 	  457.43177 	  134.90970 	 2301.53380 	  375.59922 	  494.98742 	  390.59958 	  564.12281 	  305.04951 	  333.00887 	  314.83138 	 1201.79963 	  190.86394 	  645.48210 	 2092.11927 	  565.04100 	 1873.40792 	  564.07468 	 1115.03982 	 1478.96326 	 1458.91414 	  371.56653 	  633.82488 	 1516.26103 	  914.35268 	  812.94973 	  564.40563 	 1246.35638 	 1155.03401 	 1227.57710 	 1367.99518 	  283.55569 	 2061.45848 	  824.97587 	  458.02575 	  987.21085 	 1653.73955 	  561.30864 	  544.23527 	 1948.14445 	 1143.75193 	  502.95865 	 2054.23729 	 2438.85480 	  139.98891 	  821.41919 	 1540.18408 	 1139.89369 	  257.12054 	 
 832.87425 	 1420.41407 	  210.80640 	 1565.80858 	  542.16480 	  209.64155 	  558.81173 	 1248.34131 	  620.60268 	  348.88538 	    0.00000 	 1562.72089 	 1159.79473 	  282.73000 	  230.23242 	   62.90924 	  436.02140 	  232.22521 	  520.44876 	  352.26094 	  716.11734 	  298.85244 	 1210.55187 	 1079.92227 	 1295.79997 	   71.80894 	 1214.02554 	 1090.21892 	  745.14989 	 1853.95014 	  951.48980 	  484.83432 	  715.32830 	  240.29693 	  347.92158 	  898.39347 	  548.74003 	  748.53686 	  467.93350 	  650.56043 	  146.33544 	  249.84080 	   57.50275 	  581.38643 	  411.89751 	 1128.08433 	 1433.65317 	  764.77471 	  883.36651 	  428.00732 	  339.99675 	  566.53172 	 1097.91365 	   87.41681 	 1000.70574 	 1011.60668 	  604.69069 	 1110.06119 	  254.77528 	  419.31069 	  994.00884 	  873.81542 	 1250.16825 	  244.73112 	 2293.26851 	  749.59229 	  396.01211 	  607.46193 	 1089.43798 	  331.53611 	  208.65375 	  861.08243 	 1015.39023 	  185.57265 	 1172.04234 	 2092.62274 	  129.41380 	  203.53374 	  656.71101 	 1081.05914 	  100.71263 	 
 410.46878 	  411.86299 	 1460.36227 	  491.18031 	  637.89852 	  532.58175 	  925.74603 	  344.55383 	  976.89818 	 2075.60453 	 1567.56830 	    0.00000 	  209.59613 	  642.72386 	 1780.56408 	 1353.87635 	 1441.43562 	 1076.44618 	  456.45441 	 1440.51809 	  114.65104 	  913.32218 	  200.61340 	  148.80486 	  230.72395 	  727.09760 	  303.98443 	  454.70467 	  467.86837 	  617.40782 	  351.26546 	  699.35986 	  834.45296 	 1034.01477 	 1684.77331 	  288.00234 	  904.60874 	  655.33498 	 1957.95437 	  835.07446 	  958.53948 	 1038.68219 	 1516.65886 	  282.53110 	 1826.25301 	  395.29880 	  128.88133 	 1890.92812 	  133.08744 	  755.28449 	  370.06295 	  640.77105 	  624.83013 	 1671.19014 	  757.36455 	  361.03070 	  466.82145 	  524.78723 	 2142.59798 	  419.53502 	  590.89846 	  178.94341 	  194.82835 	 1610.64374 	  314.59537 	  497.24887 	 1573.21218 	  617.50818 	  154.88243 	 1168.31631 	  898.65992 	  117.82141 	  413.09091 	  985.50074 	  345.33217 	  566.73251 	 1496.03444 	  920.75786 	  355.10693 	  713.33611 	  669.93057 	 
1018.67771 	  423.29945 	  784.87479 	  333.56654 	  984.53126 	  736.90827 	 1712.45323 	  547.47505 	 1152.71016 	  947.60547 	 1172.69093 	  250.66519 	    0.00000 	 1156.74426 	 1807.39489 	 1734.68163 	 2283.87387 	  692.50881 	 1269.72295 	 1170.77295 	  225.49303 	 2350.44833 	  245.42612 	  288.35117 	  445.69263 	  955.63466 	  386.13381 	 1008.29643 	  682.11011 	  351.72906 	  454.93495 	  866.95887 	  810.97107 	 1433.83063 	 1217.54786 	  368.77080 	 1348.33656 	  662.77503 	 2480.95080 	  543.32858 	  758.37849 	 1298.52815 	 2023.83933 	  242.02071 	 1463.06189 	  502.17174 	  326.91585 	 1924.61338 	   46.48980 	 1034.07356 	 1141.61829 	  418.04527 	  577.60288 	 1368.42134 	  779.88714 	  119.24583 	 1042.81246 	  625.20096 	 2380.13983 	  725.74588 	  900.37931 	  332.51256 	  356.50835 	 1784.73425 	  117.40290 	 1308.36015 	 1548.98756 	  996.01439 	  256.52409 	  807.44697 	 1199.98103 	  109.63756 	  151.80468 	 1386.42018 	  308.73495 	  495.71948 	 1211.52859 	 1377.81175 	  688.60971 	  484.94452 	 1660.94372 	 
