   0.00000 	  332.05305 	  702.18331 	  674.44500 	  446.46110 	  531.25046 	  458.92135 	  827.68597 	  365.03157 	  586.33078 	 1000.15869 	 2128.31653 	  294.09097 	  875.04525 	  599.47303 	  567.59746 	  752.24722 	  448.71958 	 1035.54607 	  689.01250 	  262.55501 	 2338.06348 	 2876.02221 	  516.57254 	  319.58084 	 
 561.96491 	    0.00000 	  211.59657 	  517.61900 	  462.45211 	  312.85033 	  969.78216 	 1283.72864 	  301.43326 	 1270.76618 	  799.52524 	 2287.89266 	  755.87054 	  589.78464 	 1236.87654 	  815.12901 	  159.13336 	   70.58589 	 1620.67070 	  106.29668 	  653.41586 	 3066.89235 	 2533.40479 	  854.72431 	   51.83073 	 
 685.87708 	  258.31943 	    0.00000 	  719.90507 	 1054.98860 	  405.76459 	 1365.36088 	 2535.68553 	  540.38583 	 1631.51638 	  967.35472 	 2758.71194 	 1390.74209 	  873.98707 	  674.63562 	 1314.41006 	  260.47308 	  224.08243 	 2661.47274 	  254.51670 	 1172.46617 	 3694.61652 	 2462.41728 	 1703.22537 	  258.89493 	 
 346.95105 	  434.26563 	  544.22070 	    0.00000 	  323.02798 	  335.99150 	  633.30042 	  801.96033 	  175.30732 	 1067.54081 	  407.89106 	 1642.38024 	  410.51842 	 1365.05600 	  500.05077 	  665.39123 	  947.04466 	  434.14495 	 1936.87810 	  540.16676 	  304.72285 	 1939.78553 	 2255.40122 	 1330.22256 	  381.08543 	 
 490.31267 	  223.06797 	  590.38721 	  373.07568 	    0.00000 	  277.26073 	 1148.87356 	 1391.99894 	  141.70031 	  486.23062 	  417.23986 	 2807.51596 	  578.55618 	 1081.19470 	  447.76342 	  755.42706 	  449.18236 	  313.02162 	  904.00867 	  293.68560 	  446.53336 	 2292.88193 	 1866.40263 	  629.61353 	  302.11382 	 
 424.70963 	  194.33614 	  441.25068 	  231.37486 	  195.17561 	    0.00000 	 1396.66729 	 1171.02528 	   82.78466 	  948.79689 	  991.59710 	 1245.43140 	  665.05074 	  733.97167 	  789.71474 	  895.86765 	  457.48764 	  347.37617 	 2604.40630 	  114.22870 	  400.55025 	 2908.27220 	 1424.43089 	  497.04930 	  316.13513 	 
 757.48575 	  891.27916 	 1741.00063 	 1032.30882 	  911.90087 	 1391.70979 	    0.00000 	  419.32095 	  586.68741 	  264.04983 	  475.01250 	  900.71136 	  296.85842 	  735.62936 	  531.59473 	  494.45564 	 1312.96214 	 1529.84131 	 1332.03861 	  976.46807 	  661.66362 	 2107.87387 	 1919.55419 	 1145.95174 	  600.25494 	 
 848.90857 	  839.35134 	 2144.10350 	 1213.17574 	 1104.82981 	  967.97513 	  417.34934 	    0.00000 	  945.84544 	 1170.74008 	  414.26072 	  440.94888 	 1293.38340 	  882.99755 	  414.68011 	 1238.58073 	 1291.89756 	 1478.59806 	  556.42402 	 1053.11459 	  818.99130 	 1150.43962 	  546.48476 	  779.88114 	 1741.05553 	 
 590.07076 	  420.35183 	  759.02898 	  339.94481 	  160.83149 	   58.38016 	  614.49706 	 1148.77434 	    0.00000 	 1403.09754 	  551.89625 	 2946.82603 	  717.43635 	  921.95233 	  782.20720 	  880.96353 	  349.92696 	  367.51113 	 1912.78564 	  204.90826 	  275.04887 	 1670.64652 	 2490.02545 	 1054.83286 	  464.84606 	 
 691.57001 	 1030.68130 	 2339.53761 	  894.87254 	  747.69912 	 1264.35250 	  200.43848 	  438.83091 	 1370.10128 	    0.00000 	  698.59565 	 1978.11437 	  424.49792 	 1324.14741 	  732.09904 	  232.29086 	 1374.87806 	 1959.64964 	  954.80493 	  949.24012 	  560.04470 	 2221.39797 	 1788.21738 	  809.93195 	 1689.01049 	 
